candidate_id,gender,race,age,education_years,experience_years,skill_score,interview_score,certification_count,project_count,gpa,hired
1690,Female,Asian,46,15,24,88.79,48.1,1,1,3.23,0
1691,Male,White,47,19,23,57.83,92.39,1,7,3.17,1
1692,Female,White,29,19,11,52.82,63.79,3,6,3.6,0
1693,Male,White,40,16,16,80.01,39.49,2,12,3.17,1
1694,Male,White,43,17,24,80.22,56.9,2,9,3.85,1
1695,Male,Hispanic,50,19,30,94.07,38.11,4,2,3.57,1
1696,Male,White,54,12,33,40.96,44.02,7,3,2.27,0
1697,Male,Black,59,16,35,91.18,33.64,0,13,2.53,1
1698,Male,Asian,56,15,33,71.26,60.68,4,12,2.05,1
1699,Non-Binary,Black,24,15,6,77.28,86.46,7,2,2.77,0
1700,Female,White,40,13,20,45.48,71.02,6,12,3.02,0
1701,Non-Binary,Hispanic,31,21,8,65.96,72.44,6,3,3.89,0
1702,Male,White,48,12,24,53.64,44.04,1,7,3.04,0
1703,Male,Hispanic,36,17,18,55.25,54.07,3,8,3.56,0
1704,Female,Hispanic,32,18,11,70.25,89.17,0,6,2.54,0
1705,Male,Black,47,16,26,88.75,36.15,3,8,2.31,0
1706,Male,Black,45,19,21,84.63,90.06,0,13,3.62,1
1707,Female,Black,34,20,12,75.46,63.86,5,8,2.49,0
1708,Male,White,53,13,32,72.37,88.6,1,6,3.74,1
1709,Female,Hispanic,58,15,35,65.64,52.26,1,6,2.34,0
1710,Female,Hispanic,25,20,2,98.36,53.72,5,7,3.7,0
1711,Male,White,34,16,13,73.61,82.61,0,11,3.55,1
1712,Male,Asian,30,14,11,55.24,84.95,2,9,3.22,0
1713,Female,Other,55,17,31,53.81,46.08,0,11,3.7,0
1714,Female,Other,58,14,35,76.68,98.1,1,11,2.66,1
1715,Male,Black,28,16,6,71.37,35.91,6,2,2.33,0
1716,Non-Binary,Black,22,14,3,40.46,34.8,3,7,2.31,0
1717,Male,White,33,17,10,89.8,71.69,4,0,2.54,0
1718,Female,Other,42,21,19,82.25,80.59,3,12,2.89,1
1719,Non-Binary,White,32,16,11,79.71,97.26,1,14,3.75,1
1720,Male,Black,35,20,14,44.13,58.35,3,5,2.18,0
1721,Male,White,55,14,35,61.72,31.77,2,1,3.83,0
1722,Male,White,55,17,35,96.12,72.2,2,6,3.85,1
1723,Male,Black,46,19,26,91.76,50.28,6,12,3.45,1
1724,Male,Other,25,18,4,57.13,60.31,0,2,3.8,0
1725,Female,White,47,17,27,49.42,64.19,7,10,3.54,0
1726,Male,Black,37,13,13,66.95,34.52,3,9,3.06,0
1727,Female,White,31,18,12,61.35,64.02,3,4,3.2,0
1728,Non-Binary,White,23,19,0,80.93,59.84,1,9,3.26,0
1729,Female,Black,56,12,35,97.99,79.88,0,1,2.25,0
1730,Female,Black,40,20,19,61.78,75.2,0,0,2.39,0
1731,Male,White,27,15,3,43.73,42.97,3,4,3.05,0
1732,Female,White,40,19,17,93.86,44.43,4,8,2.23,1
1733,Female,White,29,21,11,42.28,47.57,3,14,3.93,0
1734,Male,White,35,18,14,97.17,42.53,3,8,3.01,1
1735,Male,Other,31,21,12,79.87,76.0,3,6,2.76,1
1736,Female,Other,24,18,2,96.5,99.61,2,13,2.32,1
1737,Male,White,59,13,35,51.98,75.65,5,8,2.83,1
1738,Male,Black,50,12,29,42.44,72.47,0,3,2.6,0
1739,Male,Other,36,15,16,69.29,58.69,5,2,2.18,0
1740,Male,White,44,13,20,67.04,51.88,2,10,3.93,1
1741,Female,Hispanic,44,19,20,59.89,93.78,4,3,2.53,0
1742,Female,Other,39,21,18,97.46,97.83,7,14,3.38,1
1743,Female,White,40,18,17,89.36,64.77,1,6,2.18,0
1744,Male,White,49,19,30,79.69,50.31,6,7,3.83,1
1745,Male,Other,47,17,27,49.77,83.91,4,1,3.18,1
1746,Female,Black,31,12,8,84.06,39.27,0,4,3.31,0
1747,Male,White,25,20,4,83.62,83.59,1,4,3.56,0
1748,Male,White,23,17,2,65.5,87.33,5,12,3.21,1
1749,Female,Black,24,21,1,95.49,38.74,4,8,2.14,0
1750,Male,Asian,28,12,6,50.02,98.38,0,12,2.86,0
1751,Female,Asian,37,12,16,56.04,98.99,6,12,2.52,0
1752,Male,Other,52,19,33,43.79,95.57,7,14,2.97,1
1753,Male,White,31,17,13,87.73,64.72,7,12,2.81,1
1754,Male,Black,40,19,20,77.31,47.23,6,2,3.65,1
1755,Non-Binary,Black,49,19,26,58.9,70.74,4,11,2.49,0
1756,Female,Black,38,19,16,49.83,59.4,1,5,2.4,0
1757,Non-Binary,White,49,21,26,42.41,44.42,1,14,3.92,0
1758,Female,Other,40,18,18,50.0,59.66,4,9,3.9,0
1759,Male,Hispanic,58,18,35,67.2,76.47,2,11,3.99,1
1760,Female,Black,44,21,25,54.83,34.96,4,4,3.14,0
1761,Female,Asian,41,15,21,55.54,53.34,5,1,2.23,0
1762,Female,White,34,20,13,92.53,31.25,4,1,3.76,0
1763,Male,Black,34,13,12,70.91,82.46,4,3,2.29,0
1764,Female,Asian,32,20,11,83.76,74.85,2,11,2.31,0
1765,Male,Black,36,21,16,42.14,34.39,3,3,2.39,0
1766,Male,Other,38,14,17,61.91,97.53,1,14,3.31,1
1767,Female,Asian,49,13,30,68.75,31.58,5,6,2.21,0
1768,Female,White,40,15,21,51.19,71.3,0,13,3.56,0
1769,Male,Hispanic,25,16,1,47.21,84.35,1,11,2.12,0
1770,Male,White,43,13,24,92.22,85.15,1,13,2.22,1
1771,Female,White,43,12,21,96.37,32.4,3,0,2.87,0
1772,Female,White,58,21,35,44.73,93.45,1,10,2.76,1
1773,Female,Black,55,16,35,60.94,94.29,1,5,3.98,0
1774,Non-Binary,Hispanic,54,20,31,97.5,69.3,2,10,3.93,1
1775,Female,Black,54,16,34,44.99,63.75,2,12,2.38,0
1776,Male,Hispanic,33,21,11,78.62,33.14,2,8,3.89,0
1777,Female,Black,23,20,3,98.33,69.34,2,1,3.38,0
1778,Male,White,49,21,30,98.69,58.66,2,11,2.82,1
1779,Male,Hispanic,31,17,8,68.27,84.1,7,4,3.48,1
1780,Female,White,43,14,19,49.76,58.27,5,9,3.8,0
1781,Male,White,38,15,16,52.13,77.85,0,14,2.36,0
1782,Non-Binary,Black,47,15,29,93.38,37.1,3,10,2.39,0
1783,Female,White,24,12,2,94.7,39.31,4,9,2.82,0
1784,Female,White,28,14,8,76.47,39.78,6,3,2.34,0
1785,Female,Asian,29,14,11,85.97,33.19,5,3,2.72,0
1786,Female,Black,41,12,23,84.4,67.89,2,7,3.29,0
1787,Female,Black,33,20,12,79.71,85.58,3,13,3.63,0
1788,Female,Other,56,12,35,89.64,72.73,4,5,2.6,1
1789,Male,Black,38,20,17,81.12,70.25,1,6,2.56,1
1790,Female,Hispanic,49,12,31,72.04,77.64,7,10,3.56,0
1791,Male,White,31,13,8,54.22,53.78,7,11,2.76,0
1792,Female,Black,43,13,19,84.63,55.34,5,8,3.64,0
1793,Female,Hispanic,59,17,35,68.41,52.0,1,12,3.99,0
1794,Female,Black,54,18,35,57.69,79.85,3,2,3.96,1
1795,Male,Asian,43,12,23,88.12,41.31,0,10,3.33,1
1796,Male,White,58,14,35,81.8,30.91,0,1,2.75,0
1797,Female,White,34,13,13,96.24,71.73,7,2,2.13,1
1798,Male,Black,48,19,29,49.93,95.97,3,14,3.48,1
1799,Male,White,36,20,12,78.95,72.66,6,7,3.96,1
1800,Male,Hispanic,43,13,24,54.65,84.8,6,12,2.14,1
1801,Non-Binary,White,51,13,27,94.21,77.1,0,8,2.01,0
1802,Female,Other,58,21,35,45.97,64.82,6,9,3.66,0
1803,Male,Other,55,20,35,79.37,80.29,0,4,2.2,1
1804,Male,White,55,15,31,87.47,87.69,1,7,2.16,1
1805,Male,White,56,16,33,61.3,45.73,6,13,3.82,1
1806,Female,Hispanic,40,20,17,97.25,53.53,0,10,2.16,0
1807,Female,Other,29,17,9,91.04,45.66,0,6,2.23,0
1808,Male,Black,54,21,35,57.68,61.65,3,11,3.14,1
1809,Male,White,49,20,30,40.45,91.95,0,13,3.51,1
1810,Male,Black,58,20,35,57.8,54.16,6,11,2.8,1
1811,Female,Asian,46,18,27,56.88,56.21,7,12,2.84,0
1812,Female,White,57,21,35,93.4,90.23,7,8,3.27,1
1813,Male,Asian,38,20,17,98.03,66.08,6,3,3.01,1
1814,Male,White,45,16,23,44.23,67.48,5,14,2.04,0
1815,Male,White,42,16,23,68.28,90.26,2,12,2.23,1
1816,Non-Binary,White,23,19,2,72.9,64.34,2,9,3.16,0
1817,Male,White,52,21,29,45.57,77.71,3,2,3.59,1
1818,Female,White,54,15,35,62.65,36.0,2,8,3.53,0
1819,Female,Black,51,20,28,59.02,42.5,1,7,3.48,0
1820,Male,White,33,18,13,72.16,58.31,5,14,3.54,1
1821,Male,White,33,18,11,79.67,64.64,5,6,2.09,1
1822,Male,White,45,14,21,82.21,97.6,3,0,3.79,1
1823,Female,Other,45,15,23,48.21,97.95,6,1,3.78,1
1824,Female,Black,32,18,13,88.78,89.58,0,8,3.06,1
1825,Female,Black,34,16,15,80.71,52.09,2,4,2.5,0
1826,Female,Black,48,14,26,93.34,97.48,1,0,3.18,0
1827,Male,Other,29,12,7,66.96,78.25,6,8,3.12,0
1828,Non-Binary,White,31,18,11,93.63,57.51,3,0,2.45,1
1829,Female,Asian,29,17,11,91.95,79.12,6,7,3.21,0
1830,Male,Asian,41,21,18,66.3,31.16,3,4,3.59,0
1831,Non-Binary,Asian,29,18,5,62.87,40.23,0,13,3.61,0
1832,Female,White,30,13,12,95.97,88.08,4,10,2.12,1
1833,Female,Asian,28,15,6,82.91,75.19,7,11,2.39,0
1834,Female,White,35,13,11,95.69,55.49,2,5,3.34,0
1835,Female,Black,49,19,27,87.82,65.05,1,0,3.72,0
1836,Female,Asian,23,18,0,76.56,93.36,3,1,3.04,0
1837,Male,White,29,12,5,46.95,74.21,6,6,3.42,0
1838,Male,Hispanic,34,13,16,57.49,57.87,2,1,2.04,0
1839,Non-Binary,White,42,13,21,98.13,38.42,6,4,3.22,1
1840,Male,Hispanic,49,15,26,59.17,50.56,1,10,3.92,0
1841,Male,Black,56,14,35,45.6,98.48,5,8,3.32,1
1842,Male,White,44,12,20,82.45,60.62,5,4,3.84,1
1843,Male,White,36,13,14,84.04,63.03,7,11,3.13,1
1844,Female,Other,23,20,5,57.13,64.9,7,2,3.69,0
1845,Non-Binary,White,33,12,11,57.86,91.89,1,10,2.25,0
1846,Male,White,57,20,34,68.13,72.27,7,12,2.25,1
1847,Male,White,24,18,1,41.31,78.56,5,5,2.24,0
1848,Male,Asian,26,13,8,87.36,57.26,3,6,2.98,0
1849,Female,Black,24,13,2,59.03,32.04,2,9,2.66,0
1850,Female,White,40,16,16,91.23,95.17,1,13,3.44,1
1851,Male,White,23,16,5,88.16,96.44,3,10,3.81,1
1852,Female,White,58,15,35,79.68,96.44,2,9,3.24,1
1853,Female,White,38,21,18,59.49,96.06,2,10,2.43,1
1854,Female,Black,35,21,12,70.98,87.07,3,7,3.86,1
1855,Non-Binary,Asian,49,14,27,66.69,77.92,2,14,3.06,1
1856,Male,White,48,15,24,60.33,89.12,4,2,3.44,1
1857,Female,White,31,21,8,90.89,72.04,1,10,3.78,1
1858,Female,White,24,15,0,69.01,39.41,1,3,3.98,0
1859,Female,Other,57,13,34,89.96,57.39,2,9,3.01,0
1860,Female,Other,59,16,35,46.31,97.99,3,3,3.62,0
1861,Female,Hispanic,46,16,22,48.46,54.58,0,1,3.13,0
1862,Female,White,43,16,21,98.64,90.75,7,14,2.97,1
1863,Male,White,51,21,27,75.27,36.52,5,6,3.08,1
1864,Female,White,42,12,19,70.59,53.39,2,11,2.97,0
1865,Non-Binary,White,51,17,31,71.39,54.57,0,3,2.84,0
1866,Non-Binary,Black,49,13,29,52.92,33.61,2,3,3.45,0
1867,Male,Hispanic,52,18,34,83.12,38.34,0,14,2.5,1
1868,Male,Hispanic,47,15,26,45.09,43.52,2,14,3.23,0
1869,Male,Hispanic,43,16,22,74.4,88.65,3,12,3.43,1
1870,Female,White,42,16,24,74.25,34.44,5,11,3.78,0
1871,Female,Asian,22,16,4,94.85,50.91,6,7,2.66,0
1872,Male,White,58,13,35,71.57,30.71,6,5,3.72,1
1873,Female,White,34,16,12,48.22,78.69,0,5,3.89,0
1874,Female,Asian,42,14,18,74.37,73.42,7,10,3.3,0
1875,Female,White,30,15,9,45.48,75.15,7,8,3.54,0
1876,Female,Black,38,13,15,52.23,56.21,4,3,2.81,0
1877,Female,White,42,15,24,41.87,44.58,3,8,3.9,0
1878,Female,Asian,52,20,32,70.8,80.42,5,0,3.34,1
1879,Male,Hispanic,43,19,19,45.07,86.78,2,10,2.62,1
1880,Female,White,33,14,14,68.16,39.7,0,8,2.81,0
1881,Female,Hispanic,27,12,7,95.98,64.08,7,14,3.24,0
1882,Female,White,37,12,19,83.19,47.41,5,0,2.47,0
1883,Female,Black,47,17,23,44.64,41.77,1,14,3.51,0
1884,Female,Asian,26,14,8,53.45,81.4,7,6,2.45,0
1885,Male,Asian,30,15,9,80.42,67.67,3,5,3.18,0
1886,Female,Other,35,12,14,93.68,45.13,0,6,3.39,0
1887,Male,White,51,19,29,41.98,51.7,3,8,3.72,1
1888,Male,Asian,47,12,28,88.75,97.67,0,9,3.47,1
1889,Female,Asian,50,16,26,73.71,89.41,6,3,3.6,0
1890,Non-Binary,Other,40,17,21,72.77,91.6,1,11,3.83,1
1891,Male,White,29,13,6,97.47,62.2,4,8,3.2,0
1892,Male,Hispanic,44,18,25,84.86,73.67,1,2,3.69,1
1893,Female,Black,56,18,35,91.01,56.37,2,9,2.46,0
1894,Male,White,52,12,34,61.24,35.44,3,10,3.63,1
1895,Female,Black,56,15,35,73.26,58.07,4,10,2.44,0
1896,Female,White,53,15,31,76.92,71.58,3,8,3.87,1
1897,Female,Black,26,16,8,59.3,50.1,5,12,2.66,0
1898,Male,Hispanic,37,12,16,74.21,89.36,0,0,2.34,0
1899,Male,Black,38,12,18,54.2,40.58,2,13,2.3,0
1900,Female,Asian,53,18,32,48.6,55.7,2,4,2.37,0
1901,Female,Black,59,20,35,62.44,38.74,3,14,2.9,0
1902,Male,White,53,12,31,84.36,58.34,6,9,3.04,1
1903,Female,White,41,13,23,94.97,32.78,2,4,3.83,0
1904,Male,Black,23,17,0,67.46,49.08,7,0,2.76,0
1905,Female,White,41,17,18,78.57,58.05,3,0,2.43,0
1906,Male,White,39,13,16,46.18,63.47,0,2,3.49,0
1907,Non-Binary,Black,22,20,1,94.27,68.06,0,8,2.27,0
1908,Male,White,50,15,28,74.12,49.25,3,6,3.78,1
1909,Male,White,50,18,31,86.82,66.61,1,5,2.82,1
1910,Male,Black,40,17,18,87.67,65.63,1,8,3.23,1
1911,Male,White,27,14,5,55.39,52.13,0,3,2.37,0
1912,Female,Other,29,19,7,71.75,88.11,4,3,2.29,0
1913,Non-Binary,Hispanic,45,18,24,97.63,68.19,7,2,3.6,1
1914,Male,Asian,41,20,17,45.38,53.26,1,4,2.86,0
1915,Male,White,35,14,14,80.98,96.31,3,4,3.97,1
1916,Female,Hispanic,26,12,7,97.74,89.16,0,11,3.05,1
1917,Female,Hispanic,55,13,31,58.03,98.78,2,13,3.69,0
1918,Female,Hispanic,37,12,18,91.69,78.46,2,9,3.96,0
1919,Male,White,28,16,8,96.02,56.48,6,6,2.56,1
1920,Male,Asian,37,21,17,84.83,49.66,7,6,3.6,1
1921,Female,Hispanic,28,13,10,53.88,76.43,1,14,2.04,0
1922,Male,Black,48,14,30,60.04,98.66,4,5,3.36,1
1923,Female,Asian,35,19,11,42.15,73.87,5,3,3.49,0
1924,Male,Black,35,21,14,89.89,91.71,1,6,2.95,1
1925,Female,Black,54,16,35,90.98,53.04,4,13,2.32,1
1926,Male,White,54,15,35,77.96,58.49,1,1,3.23,1
1927,Female,Asian,41,16,23,61.15,93.44,2,12,3.8,0
1928,Female,White,57,21,35,44.61,82.98,4,11,3.86,1
1929,Female,Black,28,17,5,85.18,98.7,2,8,3.49,0
1930,Male,White,53,18,34,83.59,84.23,7,6,2.53,1
1931,Female,Black,24,20,3,94.76,61.4,6,1,3.74,0
1932,Female,White,50,12,27,83.83,67.17,3,9,3.78,0
1933,Female,Asian,45,15,24,89.72,93.04,3,1,2.73,1
1934,Female,Hispanic,43,20,21,84.76,68.62,0,12,2.37,0
1935,Female,White,27,16,8,77.84,47.88,2,5,3.75,0
1936,Female,White,45,19,23,65.62,60.49,2,10,3.77,1
1937,Male,White,44,12,24,94.13,66.14,6,6,2.2,1
1938,Female,Hispanic,59,15,35,79.06,36.77,0,8,3.93,0
1939,Female,Black,31,20,7,63.9,82.06,7,14,3.07,0
1940,Male,Black,37,12,18,45.01,37.65,3,3,3.99,0
1941,Male,White,32,12,14,57.44,58.34,3,7,2.89,0
1942,Male,Asian,53,15,30,72.62,86.32,4,13,3.07,1
1943,Female,Hispanic,27,14,5,56.54,62.73,4,9,2.53,0
1944,Female,Hispanic,45,18,24,53.27,88.94,5,14,3.8,1
1945,Female,Asian,54,14,35,71.64,53.93,6,12,2.89,0
1946,Female,White,33,12,9,50.19,97.03,3,1,3.63,0
1947,Male,White,48,21,27,88.02,44.66,5,5,2.16,1
1948,Male,White,59,13,35,69.06,32.68,1,3,3.58,0
1949,Male,White,39,21,20,74.43,91.07,2,7,2.98,1
1950,Male,White,34,15,16,48.84,82.65,4,8,2.01,0
1951,Male,White,51,12,29,59.47,46.24,1,1,2.45,0
1952,Male,White,34,12,15,64.61,98.93,4,6,2.39,1
1953,Female,Other,55,19,35,88.49,65.16,0,6,3.5,1
1954,Female,Asian,57,18,35,86.21,96.57,2,7,2.95,1
1955,Non-Binary,Hispanic,51,19,29,53.38,65.35,5,12,2.32,0
1956,Non-Binary,Asian,46,15,25,76.97,63.03,7,4,2.51,0
1957,Female,White,23,17,0,54.61,61.44,5,10,3.01,0
1958,Male,Asian,57,14,35,99.29,53.44,7,12,2.04,1
1959,Female,White,39,19,19,97.13,67.36,7,2,2.85,1
1960,Female,Asian,26,15,2,73.8,61.68,4,0,3.36,0
1961,Male,White,40,14,20,81.93,32.57,3,3,3.04,0
1962,Male,Other,39,15,18,88.09,48.23,6,2,3.2,1
1963,Female,White,53,17,31,83.26,44.92,5,1,2.65,0
1964,Male,White,42,18,18,81.99,90.72,0,5,2.37,1
1965,Female,Other,31,18,13,97.51,71.92,0,6,3.62,0
1966,Female,White,58,15,35,75.79,83.46,3,9,3.81,1
1967,Male,Asian,43,19,24,78.18,96.98,0,6,3.02,1
1968,Male,Asian,34,18,12,90.96,75.08,6,11,2.61,1
1969,Male,Hispanic,38,13,20,80.19,98.78,2,7,3.02,0
1970,Male,Other,30,19,6,83.98,51.82,4,12,3.76,0
1971,Male,Other,45,20,23,54.05,43.04,0,13,3.38,1
1972,Female,White,35,16,13,62.28,58.23,2,1,3.72,0
1973,Male,Hispanic,29,15,6,48.84,62.96,3,13,2.66,0
1974,Female,Asian,58,15,35,70.35,92.68,4,10,3.42,1
1975,Male,Asian,40,15,16,67.34,69.2,3,11,3.31,0
1976,Non-Binary,White,49,17,25,99.83,50.45,4,9,3.14,1
1977,Male,Asian,51,15,32,76.67,81.98,6,12,3.06,1
1978,Male,Other,28,18,9,87.19,65.41,0,5,3.1,1
1979,Female,Other,47,18,25,60.04,41.35,0,12,3.7,0
1980,Female,Black,32,16,12,89.89,70.38,4,5,3.83,0
1981,Male,White,35,16,11,76.91,93.8,2,9,2.23,1
1982,Female,White,42,21,24,81.82,88.98,2,11,3.14,1
1983,Female,Hispanic,29,19,7,57.67,71.08,2,0,3.84,0
1984,Female,Asian,24,18,4,72.92,56.4,1,1,2.27,0
1985,Male,Black,49,18,26,78.04,36.09,5,12,2.83,0
1986,Male,White,50,17,31,75.35,62.88,5,8,2.18,1
1987,Female,Black,44,18,26,94.91,82.65,5,7,2.23,0
1988,Female,Black,39,18,15,93.9,55.22,2,11,3.81,0
1989,Male,Other,56,21,34,98.26,46.48,0,12,2.89,1
1990,Female,Asian,34,13,11,80.05,95.2,6,3,3.38,0
1991,Female,White,33,21,12,98.31,87.51,1,5,2.28,1
1992,Male,Black,26,13,3,89.95,74.68,7,1,2.04,0
1993,Female,White,32,21,10,56.25,39.57,7,11,3.78,0
1994,Male,Other,32,18,13,65.65,40.14,2,4,3.15,0
1995,Female,White,52,21,32,54.3,37.23,0,1,2.04,0
1996,Female,Black,52,18,34,40.25,73.14,1,14,3.98,0
1997,Non-Binary,White,34,18,16,51.28,38.09,0,12,2.98,0
1998,Male,Asian,35,16,14,40.24,88.98,4,4,2.95,0
1999,Male,Asian,46,12,28,83.19,99.51,0,6,3.24,1
2000,Male,Asian,54,13,33,65.53,55.64,1,6,2.02,0
2001,Male,White,54,20,35,58.75,61.76,2,8,3.14,1
2002,Male,White,36,19,15,85.7,79.82,5,2,3.26,1
2003,Non-Binary,White,37,19,13,89.95,95.6,1,11,2.59,1
2004,Male,Asian,59,21,35,98.52,92.59,2,3,3.45,1
2005,Male,White,27,12,9,78.52,34.03,2,8,2.75,0
2006,Female,Black,46,17,25,67.69,41.84,6,13,3.44,0
2007,Male,Hispanic,36,20,13,58.32,82.82,3,7,2.29,0
2008,Female,Hispanic,25,19,5,53.34,78.22,7,11,3.83,0
2009,Male,Black,25,14,3,52.78,39.33,6,6,3.76,0
2010,Female,Black,51,15,32,64.55,65.14,4,7,2.3,0
2011,Male,White,55,14,35,99.51,84.66,3,8,3.88,1
2012,Male,Asian,48,17,25,40.05,45.31,5,11,3.12,0
2013,Non-Binary,Hispanic,52,20,28,51.83,90.99,1,3,3.4,1
2014,Male,White,53,19,32,51.3,33.71,3,4,3.68,1
2015,Female,Black,30,21,7,83.03,84.75,5,8,2.17,0
2016,Male,Hispanic,29,15,7,61.15,73.11,2,6,2.34,0
2017,Male,Hispanic,35,13,17,67.44,52.06,1,13,2.58,0
2018,Female,White,54,19,31,48.92,80.47,3,3,2.95,1
2019,Male,Black,44,19,20,64.3,84.77,0,5,2.69,0
2020,Female,White,42,17,22,46.19,95.37,5,10,3.01,1
2021,Non-Binary,White,33,19,12,71.98,55.74,5,0,2.37,0
2022,Female,Other,23,20,1,45.88,78.02,4,0,3.36,0
2023,Non-Binary,Hispanic,34,12,16,87.43,72.18,7,8,2.11,0
2024,Male,Hispanic,25,20,4,74.0,66.76,0,14,2.72,1
2025,Male,White,41,13,20,83.44,92.33,1,7,2.36,1
2026,Male,Hispanic,35,12,16,65.11,30.22,3,14,3.46,0
2027,Female,Black,51,19,30,62.89,49.75,2,12,3.77,0
2028,Non-Binary,White,50,19,27,45.89,67.68,3,0,2.16,0
2029,Male,Black,29,15,6,71.43,42.48,7,12,3.57,0
2030,Female,White,33,19,13,70.87,93.55,6,14,3.79,1
2031,Male,Hispanic,59,18,35,68.09,75.33,7,10,3.95,1
2032,Female,Black,47,13,29,84.43,63.45,1,1,3.16,0
2033,Female,White,23,16,5,89.95,87.03,1,12,2.65,0
2034,Non-Binary,White,35,21,13,85.05,61.56,1,3,2.64,1
2035,Female,White,27,15,4,48.63,69.11,1,0,2.76,0
2036,Male,White,52,14,31,77.32,30.19,6,1,3.23,1
2037,Male,Black,38,12,14,44.82,55.6,5,4,2.98,0
2038,Male,Hispanic,46,16,24,81.68,39.72,3,7,3.31,0
2039,Male,White,53,21,35,62.91,78.28,0,5,2.08,1
2040,Male,White,33,19,11,47.95,63.53,2,14,2.21,0
2041,Female,Black,34,20,12,91.72,51.12,2,5,3.95,0
2042,Female,Hispanic,40,18,22,76.84,62.75,4,3,3.99,0
2043,Female,White,46,12,24,61.28,44.67,5,1,3.49,0
2044,Male,White,52,12,32,41.84,94.76,1,2,2.51,0
2045,Female,Black,58,12,35,72.24,33.78,7,12,3.91,0
2046,Female,White,46,13,22,95.39,90.58,1,5,2.43,1
2047,Male,White,37,12,14,75.78,65.8,1,5,3.46,0
2048,Female,Asian,59,15,35,98.3,73.33,7,4,2.23,1
2049,Female,Asian,44,21,23,48.19,51.18,5,5,3.3,0
2050,Male,Black,35,20,16,74.1,97.67,0,10,3.52,1
2051,Female,Asian,27,15,7,87.89,49.73,1,5,3.72,0
2052,Female,Asian,46,15,26,71.53,71.22,4,12,3.47,0
2053,Male,White,44,18,23,45.46,99.54,4,0,3.85,1
2054,Non-Binary,White,33,20,15,74.97,91.68,0,5,3.04,1
2055,Female,White,34,18,10,76.7,67.54,5,4,3.35,0
2056,Female,White,57,12,33,83.72,99.33,1,7,2.74,1
2057,Female,Asian,55,12,34,85.67,79.1,6,8,2.02,1
2058,Male,Hispanic,27,15,9,86.25,44.61,3,13,3.51,0
2059,Female,Other,59,15,35,79.81,58.39,3,5,3.74,0
2060,Female,Asian,29,12,7,52.95,53.41,2,12,2.35,0
2061,Male,White,29,17,11,64.25,54.08,0,11,2.06,0
2062,Female,White,54,21,32,86.57,83.23,3,11,2.33,1
2063,Female,Hispanic,55,13,32,97.21,70.9,2,9,3.79,1
2064,Female,Black,36,16,12,44.74,32.67,4,3,2.59,0
2065,Male,Asian,57,19,33,72.13,91.42,2,2,2.47,1
2066,Female,Hispanic,56,14,35,58.75,50.78,1,9,2.03,0
2067,Male,Asian,43,20,22,53.52,99.8,1,11,2.59,1
2068,Male,Hispanic,44,18,22,70.35,96.79,4,0,3.43,1
2069,Male,White,43,20,25,76.37,95.84,0,6,3.92,1
2070,Male,Asian,26,12,2,40.59,86.78,5,4,2.63,0
2071,Female,Hispanic,52,16,28,86.81,45.44,7,3,2.48,0
2072,Female,White,34,14,14,89.19,67.28,7,8,3.78,1
2073,Male,Asian,49,15,26,97.93,45.7,1,6,3.71,1
2074,Female,White,41,15,18,50.84,48.18,7,9,2.66,0
2075,Female,Other,54,18,32,75.67,72.77,1,12,2.14,0
2076,Female,White,37,21,18,65.6,32.86,2,7,3.98,0
2077,Male,Black,50,19,32,60.09,97.86,2,3,3.36,1
2078,Female,White,44,21,20,73.94,94.31,2,9,3.85,1
2079,Non-Binary,Asian,45,16,25,86.94,56.65,3,11,2.68,1
2080,Female,White,55,21,35,41.38,66.08,6,9,3.3,1
2081,Male,White,28,18,4,98.16,62.63,4,7,3.35,1
2082,Male,Black,59,14,35,88.59,91.75,0,3,3.75,1
2083,Female,Other,58,14,35,85.07,78.2,2,14,3.99,1
2084,Non-Binary,White,25,14,3,85.62,49.47,0,0,2.22,0
2085,Female,White,55,15,35,63.34,61.28,6,10,3.26,0
2086,Female,Hispanic,43,17,24,85.1,60.03,2,14,2.67,1
2087,Male,Black,26,16,8,63.21,97.15,1,7,3.62,0
2088,Female,Other,44,19,26,93.92,42.27,6,0,3.51,1
2089,Female,White,36,16,18,50.63,36.27,0,12,3.79,0
2090,Male,Asian,52,16,29,57.54,91.64,3,11,2.69,1
2091,Female,White,30,21,6,73.08,92.77,2,2,2.37,0
2092,Non-Binary,White,46,13,27,59.15,91.02,5,6,2.04,1
2093,Male,Asian,46,16,24,65.45,65.77,4,2,2.51,0
2094,Female,Black,42,18,19,69.55,76.18,1,12,2.73,0
2095,Male,Hispanic,30,13,6,91.38,69.44,6,7,3.89,1
2096,Female,White,59,17,35,71.39,34.86,6,4,2.98,1
2097,Female,Black,43,18,21,61.75,71.71,2,2,3.11,0
2098,Female,Black,44,16,20,54.86,30.95,6,4,3.76,0
2099,Female,Other,25,20,2,64.52,52.75,0,4,3.77,0
2100,Male,White,50,15,27,70.94,95.26,7,7,3.06,1
2101,Non-Binary,White,36,21,16,84.77,51.28,2,11,2.23,0
2102,Female,White,22,12,0,47.26,95.79,1,8,2.54,0
2103,Male,Black,51,19,29,53.3,47.51,4,5,2.91,1
2104,Female,White,50,19,31,62.78,52.02,4,9,3.5,0
2105,Female,Other,41,18,17,61.62,73.99,4,2,3.42,0
